file_id,clean_id,condition,wer,wer_percent,reference,hypothesis
librispeech_19,librispeech_19,clean,0,0,"American schoolboys read with emotions of horror, of the Alba Jinses, driven, beaten, and killed, with a papal legate directing the butchery. And of the Faudoir, hunted and hounded like beasts, as the effect of a royal decree. And they yet shall read in the history of their own country, of scenes as terrible as these, in the exhibition of injustice and inhuman hate.","American schoolboys read with emotions of horror, of the Alba Jinses, driven, beaten, and killed, with a papal legate directing the butchery. And of the Faudoir, hunted and hounded like beasts, as the effect of a royal decree. And they yet shall read in the history of their own country, of scenes as terrible as these, in the exhibition of injustice and inhuman hate."
librispeech_2,librispeech_2,clean,0,0,"In 1862, a law was enacted with the purpose of suppressing plural marriage, and as had been predicted in the National Senate prior to its passage, it lay for many years at dead letter.","In 1862, a law was enacted with the purpose of suppressing plural marriage, and as had been predicted in the National Senate prior to its passage, it lay for many years at dead letter."
librispeech_20,librispeech_20,clean,0,0,"Soon thousands of converts had rented or purchased homes in Missouri, Independence, Jackson County, being their center. But from the first, they were unpopular among the Missourians.","Soon thousands of converts had rented or purchased homes in Missouri, Independence, Jackson County, being their center. But from the first, they were unpopular among the Missourians."
librispeech_3,librispeech_3,clean,0,0,but a word further concerning the expedition in general.,but a word further concerning the expedition in general.
librispeech_4,librispeech_4,clean,0,0,"It was through Floyd's advice that Buchanan ordered the military expedition to Utah, ostensibly, to install certain federal officials and to repress an alleged infantile rebellion, which in fact had never come into existence, but in reality to further the interests of the","It was through Floyd's advice that Buchanan ordered the military expedition to Utah, ostensibly, to install certain federal officials and to repress an alleged infantile rebellion, which in fact had never come into existence, but in reality to further the interests of the"
librispeech_5,librispeech_5,clean,0,0,"The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure.","The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure."
librispeech_6,librispeech_6,clean,0,0,"We believe in a literal resurrection and an actual hereafter, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth, of parent and child, brother and sister, husband and wife.","We believe in a literal resurrection and an actual hereafter, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth, of parent and child, brother and sister, husband and wife."
librispeech_7,librispeech_7,clean,0,0,"It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. And I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the West.","It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. And I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the West."
librispeech_8,librispeech_8,clean,0,0,"Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?","Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?"
librispeech_9,librispeech_9,clean,0,0,The army sounded people in poverty and left them in comparative wealth.,The army sounded people in poverty and left them in comparative wealth.
librispeech_10_noise0.0050_demucs,librispeech_10,adversarial,0.016393443,1.639344262,"then the church was disincorporated, and its property was both real and personal, confiscated, and exciated to the government of the United States. And although the personal property was soon restored, real estate of great value long lay in the hands of the court's receiver, and the Mormon church had to pay the national government high rental on its own property.","Then the church was disincorporated, and its property was both real and personal, confiscated, and exciated to the government of the United States. And although the personal property was soon restored, real estate of great value long lay in the hands of the court's receiver, and the Mormon church had to pay the national government high rental on its own property."
librispeech_10_noise0.0100_demucs,librispeech_10,adversarial,0.016393443,1.639344262,"then the church was disincorporated, and its property was both real and personal, confiscated, and exciated to the government of the United States. And although the personal property was soon restored, real estate of great value long lay in the hands of the court's receiver, and the Mormon church had to pay the national government high rental on its own property.","Then the church was disincorporated, and its property was both real and personal, confiscated, and exciated to the government of the United States. And although the personal property was soon restored, real estate of great value long lay in the hands of the court's receiver, and the Mormon church had to pay the national government high rental on its own property."
librispeech_10_noise0.0200_demucs,librispeech_10,adversarial,0.049180328,4.918032787,"then the church was disincorporated, and its property was both real and personal, confiscated, and exciated to the government of the United States. And although the personal property was soon restored, real estate of great value long lay in the hands of the court's receiver, and the Mormon church had to pay the national government high rental on its own property.","Then the church was disincorporated, and its property was both real and personal, confiscated, and initiated to the government of the United States. And although the personal property was soon restored, real estate of great value long lay in the hands of the court's receiver, then the Mormon church had to pay the national government high rental on its own property."
librispeech_10_noise0.0500_demucs,librispeech_10,adversarial,0.193548387,19.35483871,"then the church was disincorporated, and its property was both real and personal, confiscated, and exciated to the government of the United States. And although the personal property was soon restored, real estate of great value long lay in the hands of the court's receiver, and the Mormon church had to pay the national government high rental on its own property.","Then the Church was disappropriated, and its property was real and personal, confiscated and initiated to the government of the United States. And although the personal property was soon restored, the U.S. State of Great Value long-land and hand-lit reports received it. And the Mormon Church had to pay the natural government by rental rights in Parliament."
librispeech_11_noise0.0050_demucs,librispeech_11,adversarial,0,0,"And so the story of Mormonism runs on. Its finale has not yet been written. The current press presents continuously new stages of its progress, new developments of its plan.","And so the story of Mormonism runs on. Its finale has not yet been written. The current press presents continuously new stages of its progress, new developments of its plan."
librispeech_11_noise0.0100_demucs,librispeech_11,adversarial,0,0,"And so the story of Mormonism runs on. Its finale has not yet been written. The current press presents continuously new stages of its progress, new developments of its plan.","And so the story of Mormonism runs on. Its finale has not yet been written. The current press presents continuously new stages of its progress, new developments of its plan."
librispeech_11_noise0.0200_demucs,librispeech_11,adversarial,0,0,"And so the story of Mormonism runs on. Its finale has not yet been written. The current press presents continuously new stages of its progress, new developments of its plan.","And so the story of Mormonism runs on. Its finale has not yet been written. The current press presents continuously new stages of its progress, new developments of its plan."
librispeech_11_noise0.0500_demucs,librispeech_11,adversarial,0.266666667,26.66666667,"And so the story of Mormonism runs on. Its finale has not yet been written. The current press presents continuously new stages of its progress, new developments of its plan.",And so the story of Mormonism runs on. Its canal has not yet been minted. The current best present continuously new stages of its progress in the developments of its planning.
librispeech_12_noise0.0050_demucs,librispeech_12,adversarial,0,0,"Before this travesty on the administration of law could be brought before the court of last resort, and they're met with the reversal and rebuke it deserved, men were imprisoned under sentence of many years' duration.","Before this travesty on the administration of law could be brought before the court of last resort, and they're met with the reversal and rebuke it deserved, men were imprisoned under sentence of many years' duration."
librispeech_12_noise0.0100_demucs,librispeech_12,adversarial,0.083333333,8.333333333,"Before this travesty on the administration of law could be brought before the court of last resort, and they're met with the reversal and rebuke it deserved, men were imprisoned under sentence of many years' duration.","Before this travesty on the administration of law could be bought before the court of last resort, and they're met with the reversal and rebuke it deserved, then were imprisoned under sentence of many years duration."
librispeech_12_noise0.0200_demucs,librispeech_12,adversarial,0.055555556,5.555555556,"Before this travesty on the administration of law could be brought before the court of last resort, and they're met with the reversal and rebuke it deserved, men were imprisoned under sentence of many years' duration.","Before this travesty on the administration of law could be bought before the court of last resort, and they're met with the reversal and rebuke it deserved, then were imprisoned under sentence of many years' duration."
librispeech_12_noise0.0500_demucs,librispeech_12,adversarial,0.27777778,27.7777778,"Before this travesty on the administration of law could be brought before the court of last resort, and they're met with the reversal and rebuke it deserved, men were imprisoned under sentence of many years' duration.",For this capacity on the openestation of law could be taught for the port of last month. And then that would be reversal of the view to deserve. Then we're in prison of your sentence of translation.
librispeech_13_noise0.0050_demucs,librispeech_13,adversarial,0.032258065,3.225806452,"What the Latter-day Saints call celestial marriage is characteristic of the church and is in very general practice. But of celestial marriage, plurality of wives was an incident, never an essential.","What the Latter-day Saints call celestial marriage is characteristic of the church and is in very general practice. But of celestial marriage, plurality of wives was an incident never an essential."
librispeech_13_noise0.0100_demucs,librispeech_13,adversarial,0,0,"What the Latter-day Saints call celestial marriage is characteristic of the church and is in very general practice. But of celestial marriage, plurality of wives was an incident, never an essential.","What the Latter-day Saints call celestial marriage is characteristic of the Church and is in very general practice. But of celestial marriage, plurality of wives was an incident never an essential."
librispeech_13_noise0.0200_demucs,librispeech_13,adversarial,0.032258065,3.225806452,"What the Latter-day Saints call celestial marriage is characteristic of the church and is in very general practice. But of celestial marriage, plurality of wives was an incident, never an essential.","What the Latter-day Saints call celestial marriage is characteristic of the Church and is in very general practice. But of celestial marriage, morality of wives was an incident never an essential."
librispeech_13_noise0.0500_demucs,librispeech_13,adversarial,0.193548387,19.35483871,"What the Latter-day Saints call celestial marriage is characteristic of the church and is in very general practice. But of celestial marriage, plurality of wives was an incident, never an essential.","But the latter day's name to call celestial marriage, his character was different from church, and is in very general practice. But of celestial marriage, morality wise was an incident, never essential."
librispeech_14_noise0.0050_demucs,librispeech_14,adversarial,0,0,Federal judges and United States attorneys in Utah who were not Mormons nor lovers of Mormonism refused to entertain complaints or prosecute cases under the law because of its manifest injustice and inadequacy.,Federal judges and United States attorneys in Utah who were not Mormons nor lovers of Mormonism refused to entertain complaints or prosecute cases under the law because of its manifest injustice and inadequacy.
librispeech_14_noise0.0100_demucs,librispeech_14,adversarial,0.060606061,6.060606061,Federal judges and United States attorneys in Utah who were not Mormons nor lovers of Mormonism refused to entertain complaints or prosecute cases under the law because of its manifest injustice and inadequacy.,Federal judges and United States attorneys in Utah who are not Mormons nor lovers of Mormonism refuse to entertain complaints or prosecute cases under the law because of its manifest injustice and inadequacy.
librispeech_14_noise0.0200_demucs,librispeech_14,adversarial,0.060606061,6.060606061,Federal judges and United States attorneys in Utah who were not Mormons nor lovers of Mormonism refused to entertain complaints or prosecute cases under the law because of its manifest injustice and inadequacy.,"Federal judges in the United States of Terni's and Utah, who are not Mormons nor lovers of Mormonism, refuse to entertain complaints or prosecute cases under the law because of its manifest injustice and inadequacy."
librispeech_14_noise0.0500_demucs,librispeech_14,adversarial,0.393939394,39.39393939,Federal judges and United States attorneys in Utah who were not Mormons nor lovers of Mormonism refused to entertain complaints or prosecute cases under the law because of its manifest injustice and inadequacy.,Federal judges and units takes a turning in Utah who are not more than still a lot of some more than they are. They are used to entertain complaints or prosecute cases under the law because of its manifest justice and unanimous.
librispeech_15_noise0.0050_demucs,librispeech_15,adversarial,0.15,15,"At the inception of Pearl Marriage among the Latter-day Saints, there was no law, national, or state against its practice.","At the inception of plural marriage among the latter-day Saints, there was no law, national, or state against its practice."
librispeech_15_noise0.0100_demucs,librispeech_15,adversarial,0.15,15,"At the inception of Pearl Marriage among the Latter-day Saints, there was no law, national, or state against its practice.","At the inception of plural marriage among the latter-day Saints, there was no law, national, or state against its practice."
librispeech_15_noise0.0200_demucs,librispeech_15,adversarial,0.15,15,"At the inception of Pearl Marriage among the Latter-day Saints, there was no law, national, or state against its practice.","At the inception of plural marriage among the latter days since, there was no law, national, or state against its practice."
librispeech_15_noise0.0500_demucs,librispeech_15,adversarial,0.3,30,"At the inception of Pearl Marriage among the Latter-day Saints, there was no law, national, or state against its practice.","At the inception of Pearl Marigable in a latter-day sense, I was no law, national or state, against its practice."
librispeech_16_noise0.0050_demucs,librispeech_16,adversarial,0.038461538,3.846153846,"They knew no north, no south, no east, no west. They stood positively by the Constitution, and would have nothing to do in the bloody strife between brothers. Unless indeed they were summoned by the authority to which they had already once lawfully responded, the furnishment and arms for the country's need.","They knew no north, no south, no east, no west. They stood positively by the Constitution, and would have nothing to do in the bloody strife between brothers. Unless indeed they were summoned by the authority to which they had already once lawfully responded, the furnished men and arms for the country's need."
librispeech_16_noise0.0100_demucs,librispeech_16,adversarial,0,0,"They knew no north, no south, no east, no west. They stood positively by the Constitution, and would have nothing to do in the bloody strife between brothers. Unless indeed they were summoned by the authority to which they had already once lawfully responded, the furnishment and arms for the country's need.","They knew no North, no South, no East, no West. They stood positively by the Constitution, and would have nothing to do in the bloody strike between brothers. Unless indeed they were summoned by the authority to which they had already once loyally responded, the furnish men and arms for the country's need."
librispeech_16_noise0.0200_demucs,librispeech_16,adversarial,0.038461538,3.846153846,"They knew no north, no south, no east, no west. They stood positively by the Constitution, and would have nothing to do in the bloody strife between brothers. Unless indeed they were summoned by the authority to which they had already once lawfully responded, the furnishment and arms for the country's need.","They knew no north, no south, no east, no west. They stood positively by the Constitution, and would have nothing to do in the bloody strike between brothers. Unless indeed they were summoned by the authority to which they had already once boilily responded, the furnishment and arms for the country's need."
librispeech_16_noise0.0500_demucs,librispeech_16,adversarial,0.25,25,"They knew no north, no south, no east, no west. They stood positively by the Constitution, and would have nothing to do in the bloody strife between brothers. Unless indeed they were summoned by the authority to which they had already once lawfully responded, the furnishment and arms for the country's need.","They knew the North was South for East and West, based on positively by the Constitution. And what have nothing to do with the bloody stripe between the others, unless indeed they were summoned by the authority to which they had already once boil the respondent, the punishment of arms in the country."
librispeech_17_noise0.0050_demucs,librispeech_17,adversarial,0.133333333,13.33333333,Already in North and South were talked of. Why not set up also a West?,Already in North and the South were talkative. Why not set up also a West?
librispeech_17_noise0.0100_demucs,librispeech_17,adversarial,0.133333333,13.33333333,Already in North and South were talked of. Why not set up also a West?,Already in North and the South were topped up. Why not set up also a West?
librispeech_17_noise0.0200_demucs,librispeech_17,adversarial,0.2,20,Already in North and South were talked of. Why not set up also a West?,Already in north and south were topped up. Why not set up also a west?
librispeech_17_noise0.0500_demucs,librispeech_17,adversarial,0.733333333,73.33333333,Already in North and South were talked of. Why not set up also a West?,"Already in work for the south foot top, though. Boy, that's it, a possible west."
librispeech_18_noise0.0050_demucs,librispeech_18,adversarial,0.114285714,11.42857143,making their way across the river. Most of the refugees found shelter among the more hospitable people of Clay County and afterward established themselves in Caldwell County. They were in the city of Far West.,"making their way across the river, most of the refugees found shelter among the more hospitable people of Clay County and afterward established themselves in Caldwell County. They rent down the city of Far West."
librispeech_18_noise0.0100_demucs,librispeech_18,adversarial,0.114285714,11.42857143,making their way across the river. Most of the refugees found shelter among the more hospitable people of Clay County and afterward established themselves in Caldwell County. They were in the city of Far West.,"Making their way across the river, most of the refugees found shelter among the more hospitable people of Clay County, and afterward established themselves in Caldwell County. They rent down the city of far west."
librispeech_18_noise0.0200_demucs,librispeech_18,adversarial,0.114285714,11.42857143,making their way across the river. Most of the refugees found shelter among the more hospitable people of Clay County and afterward established themselves in Caldwell County. They were in the city of Far West.,"Making their way across the river, most of the refugees found shelter among the more hospital people of play count, and afterward established themselves in Caldwell County. They rent down in the city of our west."
librispeech_18_noise0.0500_demucs,librispeech_18,adversarial,0.6,60,making their way across the river. Most of the refugees found shelter among the more hospitable people of Clay County and afterward established themselves in Caldwell County. They were in the city of Far West.,"Making the way across the river, most of the residents and sound shelter among the more hospitable people of daytime, then after the battles themselves in cold road times, they were in town in the city or far west."
librispeech_19_noise0.0050_demucs,librispeech_19,adversarial,0.125,12.5,"American schoolboys read with emotions of horror, of the Alba Jinses, driven, beaten, and killed, with a papal legate directing the butchery. And of the Faudoir, hunted and hounded like beasts, as the effect of a royal decree. And they yet shall read in the history of their own country, of scenes as terrible as these, in the exhibition of injustice and inhuman hate.","American schoolboys read with emotions of horror of the Almejinses driven, beaten, and killed with a papal legate directing the butchery. And of the Hauduois hunted and hounded like beasts as the effect of a royal decree. And they yet shall read in the history of their own country of scenes as terrible as these in the exhibition of injustice and inhuman hate."
librispeech_19_noise0.0100_demucs,librispeech_19,adversarial,0.109375,10.9375,"American schoolboys read with emotions of horror, of the Alba Jinses, driven, beaten, and killed, with a papal legate directing the butchery. And of the Faudoir, hunted and hounded like beasts, as the effect of a royal decree. And they yet shall read in the history of their own country, of scenes as terrible as these, in the exhibition of injustice and inhuman hate.","American schoolboys read with emotions of horror of the Alba Jinses driven, beaten, and killed with a papal legate directing the butchery. And of the Haudoi hunted and hounded like beasts as the effect of a royal decree. And they yet shall read in the history of their own country of scenes as terrible as these in the exhibition of injustice and inhuman hate."
librispeech_19_noise0.0200_demucs,librispeech_19,adversarial,0.15625,15.625,"American schoolboys read with emotions of horror, of the Alba Jinses, driven, beaten, and killed, with a papal legate directing the butchery. And of the Faudoir, hunted and hounded like beasts, as the effect of a royal decree. And they yet shall read in the history of their own country, of scenes as terrible as these, in the exhibition of injustice and inhuman hate.",American schoolboys rigged with emotions of horror of the halberd jinsers driven beaten and killed with a papal legate directing the putri. And of the Vodua hunted and hounded like beasts as the effect of a royal decree. And they yet shall read in the history of their own country of scenes as terrible as these in the exhibition of injustice and indignity.
librispeech_19_noise0.0500_demucs,librispeech_19,adversarial,0.265625,26.5625,"American schoolboys read with emotions of horror, of the Alba Jinses, driven, beaten, and killed, with a papal legate directing the butchery. And of the Faudoir, hunted and hounded like beasts, as the effect of a royal decree. And they yet shall read in the history of their own country, of scenes as terrible as these, in the exhibition of injustice and inhuman hate.","American school was dealing with the emotions of war of the Albert Jinsons, driven, beaten, and killed with the papal legate to reckon the victory. And of the Faux-de-Dois, hunted and hounded like feet as the effect of a royal decree. And they yet shall read in the history of their own country of scenes as terrible as these, in the exhibition of injustice and impunity."
librispeech_1_noise0.0050_demucs,librispeech_1,adversarial,0.087719298,8.771929825,"This meant that for an alleged misdemeanor, for which Congress prescribed a maximum penalty of six months imprisonment and a fine of $300. A man might be imprisoned for life, eye for many terms of a man's natural life, did the courts power to enforce its sentences extent so far, and might be fined millions of dollars.","This meant that for an alleged misdemeanor, for which Congress prescribed a maximum penalty of six months imprisonment and a fine of $300, a man might be imprisoned for life, eye for many terms of a man's natural life, did the court's power to enforce its sentences extend so far and might be fined millions of dollars."
librispeech_1_noise0.0100_demucs,librispeech_1,adversarial,0.070175439,7.01754386,"This meant that for an alleged misdemeanor, for which Congress prescribed a maximum penalty of six months imprisonment and a fine of $300. A man might be imprisoned for life, eye for many terms of a man's natural life, did the courts power to enforce its sentences extent so far, and might be fined millions of dollars.","This meant that for an alleged misdemeanor, for which Congress prescribed a maximum penalty of six months imprisonment and a fine of $300, a man might be imprisoned for life, eye for many terms of a man's natural life, did the court's power to enforce its sentences extend so far and might be fined millions of dollars."
librispeech_1_noise0.0200_demucs,librispeech_1,adversarial,0.087719298,8.771929825,"This meant that for an alleged misdemeanor, for which Congress prescribed a maximum penalty of six months imprisonment and a fine of $300. A man might be imprisoned for life, eye for many terms of a man's natural life, did the courts power to enforce its sentences extent so far, and might be fined millions of dollars.","This meant that for an alleged misdemeanor, for which Congress prescribed a maximum penalty of six months imprisonment and a fine of $300, a man might be imprisoned for life, eye for many terms of a man's natural life, if the court's power to enforce its sentences extends so far, it might be fine millions of dollars."
librispeech_1_noise0.0500_demucs,librispeech_1,adversarial,0.280701754,28.07017544,"This meant that for an alleged misdemeanor, for which Congress prescribed a maximum penalty of six months imprisonment and a fine of $300. A man might be imprisoned for life, eye for many terms of a man's natural life, did the courts power to enforce its sentences extent so far, and might be fined millions of dollars.","This meant that for an alleged Mr. Giger, for which Congress prescribed a maximum penalty of six months of dissonance and a fine of $300, a man might be present for life, by for many terms that have made natural life, that the courts' power to enforce its sentences is extent so far, and might be far in millions of dollars."
librispeech_20_noise0.0050_demucs,librispeech_20,adversarial,0,0,"Soon thousands of converts had rented or purchased homes in Missouri, Independence, Jackson County, being their center. But from the first, they were unpopular among the Missourians.","Soon thousands of converts had rented or purchased homes in Missouri, Independence, Jackson County, being their center. But from the first, they were unpopular among the Missourians."
librispeech_20_noise0.0100_demucs,librispeech_20,adversarial,0,0,"Soon thousands of converts had rented or purchased homes in Missouri, Independence, Jackson County, being their center. But from the first, they were unpopular among the Missourians.","Soon thousands of converts had rented or purchased homes in Missouri, Independence Jackson County being their center. But from the first, they were unpopular among the Missourians."
librispeech_20_noise0.0200_demucs,librispeech_20,adversarial,0,0,"Soon thousands of converts had rented or purchased homes in Missouri, Independence, Jackson County, being their center. But from the first, they were unpopular among the Missourians.","Soon thousands of converts had rented or purchased homes in Missouri, Independence, Jackson County, being their center. But from the first, they were unpopular among the Missourians."
librispeech_20_noise0.0500_demucs,librispeech_20,adversarial,0.518518519,51.85185185,"Soon thousands of converts had rented or purchased homes in Missouri, Independence, Jackson County, being their center. But from the first, they were unpopular among the Missourians.","seeing thousands of conducts had entered the perfect position in the area, independent Jackson Town of the inner center. But from the first, they were unpopular among the areas."
librispeech_2_noise0.0050_demucs,librispeech_2,adversarial,0.029411765,2.941176471,"In 1862, a law was enacted with the purpose of suppressing plural marriage, and as had been predicted in the National Senate prior to its passage, it lay for many years at dead letter.","In 1862, a law was enacted with the purpose of suppressing plural marriage, and, as had been predicted in the National Senate prior to its passage, it lay for many years at dead letter."
librispeech_2_noise0.0100_demucs,librispeech_2,adversarial,0.029411765,2.941176471,"In 1862, a law was enacted with the purpose of suppressing plural marriage, and as had been predicted in the National Senate prior to its passage, it lay for many years at dead letter.","In 1862, a law was enacted with the purpose of suppressing moral marriage, and, as have been predicted in the National Senate prior to its passage, it lay for many years at dead letter."
librispeech_2_noise0.0200_demucs,librispeech_2,adversarial,0.088235294,8.823529412,"In 1862, a law was enacted with the purpose of suppressing plural marriage, and as had been predicted in the National Senate prior to its passage, it lay for many years at dead letter.","In 1862, a law was enacted with the purpose of suppressing moral marriage, and, as have been predicted, in the National Senate prior to its passage, had laid for many years at that letter."
librispeech_2_noise0.0500_demucs,librispeech_2,adversarial,0.176470588,17.64705882,"In 1862, a law was enacted with the purpose of suppressing plural marriage, and as had been predicted in the National Senate prior to its passage, it lay for many years at dead letter.","In 1969, a lot was enacting the purpose of suppressing Pearl Merich, and has been predicted the National Senate Parapidance Passage, at length of many years of that letter."
librispeech_3_noise0.0050_demucs,librispeech_3,adversarial,0,0,but a word further concerning the expedition in general.,but a word further concerning the expedition in general.
librispeech_3_noise0.0100_demucs,librispeech_3,adversarial,0,0,but a word further concerning the expedition in general.,but a word further concerning the expedition in general.
librispeech_3_noise0.0200_demucs,librispeech_3,adversarial,0,0,but a word further concerning the expedition in general.,but a word further concerning the expedition in general.
librispeech_3_noise0.0500_demucs,librispeech_3,adversarial,0.444444444,44.44444444,but a word further concerning the expedition in general.,But a word further concern expedition general.
librispeech_4_noise0.0050_demucs,librispeech_4,adversarial,0,0,"It was through Floyd's advice that Buchanan ordered the military expedition to Utah, ostensibly, to install certain federal officials and to repress an alleged infantile rebellion, which in fact had never come into existence, but in reality to further the interests of the","It was through Floyd's advice that Buchanan ordered the military expedition to Utah, ostensibly, to install certain federal officials and to repress an alleged infantile rebellion, which in fact had never come into existence, but in reality to further the interests of the secessionists."
librispeech_4_noise0.0100_demucs,librispeech_4,adversarial,0,0,"It was through Floyd's advice that Buchanan ordered the military expedition to Utah, ostensibly, to install certain federal officials and to repress an alleged infantile rebellion, which in fact had never come into existence, but in reality to further the interests of the","It was through Floyd's advice that Buchanan ordered the military expedition to Utah, ostensibly, to install certain federal officials and to repress an alleged infantile rebellion, which in fact had never come into existence, but in reality to further the interests of the"
librispeech_4_noise0.0200_demucs,librispeech_4,adversarial,0,0,"It was through Floyd's advice that Buchanan ordered the military expedition to Utah, ostensibly, to install certain federal officials and to repress an alleged infantile rebellion, which in fact had never come into existence, but in reality to further the interests of the","It was through Floyd's advice that Buchanan ordered the military expedition to Utah, ostensibly, to install certain federal officials and to repress an alleged infant tower rebellion, which in fact had never come into existence, but in reality to further the interests of the Sessionists."
librispeech_4_noise0.0500_demucs,librispeech_4,adversarial,0.302325581,30.23255814,"It was through Floyd's advice that Buchanan ordered the military expedition to Utah, ostensibly, to install certain federal officials and to repress an alleged infantile rebellion, which in fact had never come into existence, but in reality to further the interests of the","It was through boys at five in the cannon border of the military expedition to Utah. Ostensibly, to install certain federal officials that you repress and elicit infantile rebellion, which in fact had never come into existence, but in reality it furthered the events of the secessionists."
librispeech_5_noise0.0050_demucs,librispeech_5,adversarial,0,0,"The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure.","The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure."
librispeech_5_noise0.0100_demucs,librispeech_5,adversarial,0,0,"The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure.","The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure."
librispeech_5_noise0.0200_demucs,librispeech_5,adversarial,0,0,"The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure.","but people contest these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure."
librispeech_5_noise0.0500_demucs,librispeech_5,adversarial,0.068965517,6.896551724,"The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure.","The people contested these measures one by one in reports, presenting them in place at their case, the different phases of the subject, and encouraging the unconsultuous personality of the measure."
librispeech_6_noise0.0050_demucs,librispeech_6,adversarial,0.111111111,11.11111111,"We believe in a literal resurrection and an actual hereafter, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth, of parent and child, brother and sister, husband and wife.","We believe in a literal resurrection and an actual hereafter, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth. Of parent and child, rather in sister, husband and wife."
